"custid","mortgage","cre_card","deb_card","mob_bank","house","internet","perloan","savings","atm_user","odrftlim","points_user","age","conv_ac","cus_leng","Accept_Cashcard"
15555371,"SI","SI","SI","NO","NO","NO","SI","NO","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
12444953,"NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","SI",19,"NO","menor 3 años","SI"
4868115,"SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO",19,"SI"," 3 - 7 años","SI"
1335335,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
26982717,"SI","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO",19,"SI"," 3 - 7 años","SI"
20518328,"SI","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
1224911,"NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO",19,"SI","menor 3 años","SI"
15717723,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI",19,"NO","menor 3 años","SI"
976750,"SI","SI","NO","NO","NO","SI","NO","NO","SI","SI","SI",19,"SI"," 3 - 7 años","NO"
2720508,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
3726494,"SI","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",19,"SI"," 3 - 7 años","SI"
24081786,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI",19,"SI","menor 3 años","SI"
19183544,"NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",19,"SI"," 3 - 7 años","SI"
2179341,"NO","NO","SI","NO","SI","NO","NO","SI","NO","SI","NO",19,"NO"," 3 - 7 años","SI"
3677697,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",19,"SI"," 3 - 7 años","NO"
9259787,"NO","SI","NO","SI","SI","NO","NO","NO","SI","NO","NO",19,"NO","menor 3 años","SI"
22171707,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",19,"SI"," 3 - 7 años","SI"
11168158,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",19,"SI"," 3 - 7 años","NO"
27595066,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",19,"SI","menor 3 años","SI"
12601843,"SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
2762391,"SI","SI","SI","NO","NO","SI","NO","SI","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
12886950,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
2274902,"SI","SI","NO","SI","NO","NO","NO","NO","NO","SI","NO",19,"SI","menor 3 años","SI"
5176780,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
17120069,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
2179262,"SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
41205763,"SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO",19,"SI","menor 3 años","SI"
729596,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
12987427,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",19,"SI","menor 3 años","SI"
4222421,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
20932982,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
489511,"SI","SI","NO","NO","NO","NO","SI","NO","SI","NO","NO",19,"SI"," 3 - 7 años","NO"
11954684,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
38342660,"NO","SI","SI","NO","NO","NO","NO","NO","SI","NO","SI",19,"SI"," 3 - 7 años","SI"
14251886,"NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI",19,"SI","menor 3 años","SI"
154922,"SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
36729343,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",19,"SI","menor 3 años","SI"
2124438,"NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI",19,"SI"," 3 - 7 años","NO"
26032450,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",19,"SI","menor 3 años","SI"
9653017,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",19,"SI","menor 3 años","SI"
1119061,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",19,"SI"," 3 - 7 años","SI"
14380213,"SI","SI","NO","SI","SI","SI","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","NO"
40313363,"SI","NO","SI","SI","NO","NO","NO","NO","SI","NO","NO",19,"SI"," 3 - 7 años","SI"
2520285,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
1783506,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
1318921,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
14290954,"NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",19,"SI","menor 3 años","SI"
15685649,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
32843622,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI",19,"SI"," 3 - 7 años","NO"
14720555,"SI","SI","SI","NO","NO","NO","SI","NO","NO","NO","NO",19,"SI"," 3 - 7 años","SI"
9083398,"SI","SI","SI","NO","SI","NO","NO","SI","NO","SI","NO",19,"SI","menor 3 años","SI"
15489330,"NO","NO","SI","SI","NO","NO","SI","NO","NO","SI","SI",19,"SI","menor 3 años","SI"
10054666,"SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO",19,"SI","menor 3 años","SI"
32478450,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","NO"
10818850,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",19,"SI"," 3 - 7 años","SI"
20377678,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
11656254,"SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO",19,"SI","menor 3 años","SI"
29044288,"SI","NO","SI","NO","NO","NO","SI","NO","SI","NO","SI",19,"SI","menor 3 años","SI"
2668920,"SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
16354059,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
9106504,"NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",19,"NO","menor 3 años","SI"
30585,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","NO"
37735040,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
25084401,"NO","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",19,"SI","menor 3 años","SI"
4204076,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
10864067,"SI","SI","NO","NO","SI","SI","SI","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
17607090,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",19,"SI","menor 3 años","SI"
725736,"SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO",19,"SI","menor 3 años","SI"
16260409,"NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",19,"NO"," 3 - 7 años","SI"
16787021,"SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO",19,"SI"," 3 - 7 años","SI"
3283717,"SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
1568083,"SI","SI","SI","SI","NO","NO","SI","NO","SI","SI","NO",19,"SI","mas de 7 años","NO"
5569437,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",19,"SI"," 3 - 7 años","SI"
3351910,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",19,"SI"," 3 - 7 años","SI"
5933301,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
4530460,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
3377245,"SI","SI","SI","NO","NO","SI","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
4037605,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI","menor 3 años","SI"
15598653,"SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
28881281,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
10080015,"SI","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
5922632,"NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","NO"
4938057,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
1568104,"SI","SI","SI","NO","NO","NO","SI","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
9274918,"NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"NO","menor 3 años","SI"
64720647,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
1555745,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
8984972,"NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO",20,"NO"," 3 - 7 años","NO"
28500269,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","NO"
39692965,"NO","NO","SI","SI","NO","NO","SI","NO","NO","NO","SI",20,"NO","menor 3 años","SI"
56875544,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI",20,"SI","menor 3 años","SI"
4735214,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","SI",20,"SI","menor 3 años","SI"
18875334,"SI","SI","SI","NO","NO","NO","SI","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
15554096,"SI","SI","SI","NO","NO","NO","SI","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
36845381,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
28770698,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
45630646,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","NO"
9921507,"NO","NO","NO","SI","SI","NO","NO","NO","SI","NO","NO",20,"NO","menor 3 años","SI"
9212801,"SI","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
16321853,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","SI"
23982567,"NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI","menor 3 años","SI"
1935353,"NO","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"NO"," 3 - 7 años","SI"
23205886,"SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
21732917,"SI","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
11510546,"NO","NO","SI","SI","NO","NO","NO","NO","SI","NO","NO",20,"NO","menor 3 años","SI"
9252068,"SI","SI","SI","NO","NO","NO","NO","SI","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
1476269,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
1573285,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI",20,"SI","menor 3 años","SI"
16544226,"SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
286413,"SI","NO","SI","NO","SI","NO","NO","SI","SI","SI","NO",20,"SI","mas de 7 años","SI"
27718087,"SI","NO","SI","SI","NO","NO","NO","NO","SI","NO","SI",20,"SI","menor 3 años","SI"
37348053,"SI","NO","NO","NO","SI","SI","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
24431050,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
2748343,"SI","SI","SI","SI","NO","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
2822467,"SI","SI","NO","NO","NO","SI","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
17257553,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI","mas de 7 años","NO"
27545816,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","menor 3 años","NO"
25603108,"NO","NO","SI","NO","SI","NO","NO","NO","SI","SI","SI",20,"NO","menor 3 años","SI"
25666882,"NO","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
21759321,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
30169896,"SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
18689524,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI",20,"NO","menor 3 años","SI"
20030388,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",20,"NO","menor 3 años","SI"
18287321,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
3068523,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
2364526,"NO","NO","SI","NO","SI","SI","NO","SI","NO","SI","NO",20,"NO"," 3 - 7 años","SI"
2354903,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
36031814,"NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","SI",20,"SI","menor 3 años","SI"
2758039,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
17517796,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
2661944,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",20,"NO","menor 3 años","SI"
43769911,"SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
27691127,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
13840959,"SI","SI","SI","SI","NO","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
28294509,"SI","SI","NO","NO","SI","SI","NO","NO","SI","NO","NO",20,"SI","mas de 7 años","SI"
28988324,"SI","NO","SI","SI","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
19762731,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
26714885,"SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
14226971,"NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
6271178,"SI","SI","SI","NO","NO","NO","NO","SI","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
16322229,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
5500100,"NO","NO","SI","SI","SI","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
579489,"SI","SI","SI","SI","SI","NO","NO","NO","SI","NO","NO",20,"SI","menor 3 años","SI"
33042114,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
14328687,"SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
19944064,"SI","SI","SI","SI","NO","NO","NO","NO","NO","NO","SI",20,"SI"," 3 - 7 años","SI"
5698158,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
961865,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
4473244,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
20167699,"NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
12211098,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
15627777,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",20,"NO","menor 3 años","SI"
4632033,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
2120222,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","NO"
12200762,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","NO"
8902851,"SI","SI","SI","NO","NO","NO","NO","SI","SI","NO","NO",20,"SI","menor 3 años","SI"
30295420,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
13410473,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
2270302,"NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
2629174,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
16322056,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
21413730,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
32015573,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
30296686,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI",20,"SI"," 3 - 7 años","SI"
226997,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
4651483,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI","menor 3 años","SI"
26114058,"SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO",20,"SI"," 3 - 7 años","SI"
6563083,"SI","SI","SI","SI","NO","NO","NO","NO","NO","NO","SI",20,"SI","menor 3 años","SI"
38143293,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",20,"NO","menor 3 años","SI"
1744370,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
3325947,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
8573217,"SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
6231220,"NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"NO","menor 3 años","SI"
5171566,"SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO",20,"SI"," 3 - 7 años","SI"
1010966,"NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI",20,"SI","menor 3 años","SI"
12452218,"NO","NO","SI","SI","NO","NO","SI","NO","NO","NO","NO",20,"NO"," 3 - 7 años","SI"
14628273,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",20,"SI","menor 3 años","NO"
31401853,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",20,"SI"," 3 - 7 años","SI"
643145,"NO","SI","SI","SI","SI","NO","NO","SI","NO","NO","SI",20,"NO","menor 3 años","SI"
9938310,"SI","NO","SI","SI","SI","NO","NO","NO","SI","NO","NO",20,"SI","menor 3 años","SI"
24715757,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
18917071,"SI","NO","SI","SI","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
501209,"NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO",20,"NO","menor 3 años","SI"
11537148,"SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","SI",20,"SI","menor 3 años","SI"
25084514,"NO","NO","SI","SI","SI","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
18735987,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",20,"SI"," 3 - 7 años","SI"
27028397,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
515867,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
38424931,"NO","NO","SI","SI","NO","NO","NO","NO","SI","NO","NO",20,"NO","menor 3 años","SI"
26983626,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
2308782,"SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
15198782,"NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI","menor 3 años","SI"
37481536,"SI","NO","SI","NO","SI","NO","SI","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
10201748,"SI","NO","NO","NO","NO","SI","NO","SI","NO","SI","SI",20,"SI"," 3 - 7 años","SI"
17518713,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",20,"NO","menor 3 años","SI"
9313568,"SI","SI","SI","NO","SI","NO","SI","SI","SI","SI","NO",20,"SI","menor 3 años","SI"
10071486,"SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI","mas de 7 años","NO"
68871725,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",20,"NO","menor 3 años","SI"
2383983,"NO","NO","NO","NO","SI","NO","NO","SI","SI","SI","NO",20,"NO"," 3 - 7 años","NO"
5747059,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
16886556,"NO","SI","NO","SI","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
1861876,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",20,"SI","menor 3 años","SI"
13719509,"NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
6328568,"SI","NO","SI","SI","SI","SI","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
27839473,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
13768092,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
39025445,"SI","NO","SI","SI","SI","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
28087669,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
10464115,"SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
1378121,"SI","SI","NO","SI","SI","SI","SI","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
16029015,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
37743167,"SI","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
10060311,"SI","SI","SI","NO","SI","NO","NO","SI","NO","NO","SI",20,"SI"," 3 - 7 años","SI"
35707387,"NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI",20,"NO","menor 3 años","SI"
16137350,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
20353553,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",20,"SI"," 3 - 7 años","SI"
11893170,"NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI",20,"SI","menor 3 años","SI"
2560601,"NO","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",20,"NO"," 3 - 7 años","SI"
31863775,"SI","NO","SI","NO","SI","NO","SI","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
4194551,"SI","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
10457367,"NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI",20,"NO","menor 3 años","SI"
12293895,"SI","SI","SI","NO","NO","NO","SI","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
11934514,"NO","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
4808712,"SI","NO","SI","SI","NO","SI","NO","NO","SI","NO","NO",20,"SI","menor 3 años","NO"
5166600,"SI","NO","NO","SI","NO","SI","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","NO"
3407453,"SI","SI","NO","SI","SI","SI","NO","NO","SI","NO","NO",20,"SI","menor 3 años","NO"
18538907,"SI","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",20,"SI","menor 3 años","SI"
29621330,"SI","NO","SI","NO","SI","NO","SI","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
32961401,"SI","NO","SI","SI","NO","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","NO"
5801281,"NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"NO"," 3 - 7 años","SI"
12445016,"NO","NO","NO","SI","SI","NO","NO","NO","SI","NO","SI",20,"SI","menor 3 años","SI"
1647352,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",20,"SI","menor 3 años","SI"
14038800,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
11636373,"SI","SI","SI","NO","NO","SI","NO","NO","SI","NO","NO",20,"SI"," 3 - 7 años","NO"
824722,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",20,"SI"," 3 - 7 años","SI"
21133235,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",20,"SI"," 3 - 7 años","SI"
2610382,"SI","SI","NO","NO","SI","NO","NO","SI","SI","NO","NO",20,"SI"," 3 - 7 años","SI"
13295013,"SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",20,"SI","menor 3 años","SI"
